Category,Subcategory,Supplier,Brand,Region,Year,Month,Units Month, Values Month 
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2020,6,8085," $69,478 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2020,7,8610," $73,363 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2020,8,11119,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2020,9,11182,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2020,10,10227," $88,924 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2020,11,7749," $66,853 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2020,12,10867,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2021,1,13507,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2021,2,14908,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2021,3,18724,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2021,4,16599,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2021,5,17854,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2021,6,15955,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2021,7,18144,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2021,8,18933,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2021,9,14409,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2021,10,17597,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2021,11,15971,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2021,12,14715,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2022,1,19614," $176,652 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2022,2,17766," $156,912 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2022,3,23709," $213,990 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2022,4,24045," $213,570 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2022,5,21189," $190,239 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2022,6,22092," $196,203 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2022,7,20412," $181,104 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2022,8,24213," $215,565 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2022,9,25893," $231,714 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2022,10,20349," $180,621 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2022,11,20748," $184,275 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2022,12,21735," $200,382 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2023,1,29008," $275,548 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2023,2,28420," $274,876 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,Center,2023,3,35084," $337,344 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2018,1,171,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2018,2,360,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2018,3,311,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2018,4,315," $2,436 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2018,5,147," $1,235 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2018,6,360,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2018,7,371," $3,122 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2018,8,248,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2018,9,182," $1,351 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2018,10,378," $3,139 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2018,11,185,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2018,12,315," $2,562 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2019,1,567," $4,711 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2019,2,784," $6,377 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2019,3,679," $5,509 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2019,4,1008," $8,295 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2019,5,427," $3,521 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2019,6,987," $8,099 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2019,7,1449," $12,509 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2019,8,1358," $11,557 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2019,9,1386," $11,900 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2019,10,1218," $10,360 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2019,11,931," $7,742 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2019,12,1407," $12,019 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2020,1,1218," $10,321 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2020,2,1648,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2020,3,1911," $15,886 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2020,4,1858,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2020,5,1081,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2020,6,1407," $11,802 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2020,7,1365," $11,791 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2020,8,1197," $10,174 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2020,9,1764," $14,826 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2020,10,2226," $19,225 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2020,11,1606,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2020,12,2341,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2021,1,3670,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2021,2,2978,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2021,3,3960,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2021,4,3477,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2021,5,3316,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2021,6,2141,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2021,7,3477,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2021,8,3187,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2021,9,3091,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2021,10,3815,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2021,11,3348,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2021,12,3220," $29,253 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2022,1,3801," $34,062 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2022,2,4620," $42,063 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2022,3,4494," $40,656 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2022,4,5292," $46,263 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2022,5,5292," $47,271 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2022,6,5208," $47,208 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2022,7,4515," $40,950 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2022,8,7161," $64,953 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2022,9,5691," $51,240 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2022,10,5733," $51,282 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2022,11,6993," $63,378 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2022,12,6678," $62,328 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2023,1,9352," $88,704 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2023,2,9464," $90,552 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,North,2023,3,11172," $106,736 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2018,1,154," $1,256 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2018,2,115,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2018,3,245," $1,918 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2018,4,203," $1,624 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2018,5,255,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2018,6,171,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2018,7,94,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2018,8,101,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2018,9,101,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2018,10,203," $1,589 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2018,11,73,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2018,12,189," $1,641 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2019,1,182," $1,638 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2019,2,119, $994 
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2019,3,91, $658 
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2019,4,399," $3,157 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2019,5,462," $4,060 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2019,7,308," $2,555 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2019,8,231," $1,645 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2019,9,217," $1,694 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2019,10,147," $1,267 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2019,11,28, $175 
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2019,12,259," $2,128 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2020,1,157,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2020,2,241,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2020,3,315," $2,331 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2020,4,220,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2020,5,189," $1,491 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2020,6,651," $5,449 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2020,7,241,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2020,8,430,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2020,9,735," $6,069 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2020,10,136,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2020,11,766,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2020,12,189," $1,543 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2021,1,273,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2021,2,466,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2021,3,466,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2021,4,257,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2021,5,466,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2021,6,515,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2021,7,595,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2021,8,901,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2021,9,466,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2021,10,241,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2021,11,1014,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2021,12,515,
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2022,1,735," $6,636 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2022,2,1344," $12,243 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2022,3,1176," $10,626 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2022,4,882," $7,896 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2022,5,1575," $13,755 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2022,6,1449," $13,104 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2022,7,945," $8,190 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2022,8,2121," $18,753 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2022,9,798," $6,951 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2022,10,1974," $16,947 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2022,11,1575," $14,070 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2022,12,1827," $16,611 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2023,1,2688," $24,724 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2023,2,2016," $19,544 "
Shampoo,Organic,GreenLeaf Distributors,Lavender Bloom,South,2023,3,3920," $38,304 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2018,1,616," $3,321 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2018,2,413," $2,240 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2018,3,346,
Shampoo,Organic,Sparkle & Shine,Wave,Center,2018,4,350," $1,897 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2018,5,458,
Shampoo,Organic,Sparkle & Shine,Wave,Center,2018,6,476," $2,586 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2018,7,308," $1,648 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2018,8,528,
Shampoo,Organic,Sparkle & Shine,Wave,Center,2018,9,353,
Shampoo,Organic,Sparkle & Shine,Wave,Center,2018,10,413," $2,236 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2018,11,308," $1,655 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2018,12,374,
Shampoo,Organic,Sparkle & Shine,Wave,Center,2019,1,721," $3,899 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2019,2,644," $3,458 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2019,3,637," $3,444 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2019,4,840," $4,522 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2019,5,441," $2,373 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2019,6,791," $4,284 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2019,7,637," $3,444 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2019,8,791," $4,256 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2019,9,679," $3,647 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2019,10,560," $3,017 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2019,11,329," $1,799 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2019,12,273," $1,505 "
Shampoo,Organic,Sparkle & Shine,Wave,Center,2020,1,346,
Shampoo,Organic,Sparkle & Shine,Wave,Center,2020,2,105, $546 
Shampoo,Organic,Sparkle & Shine,Wave,Center,2020,3,168, $924 
Shampoo,Organic,Sparkle & Shine,Wave,Center,2020,4,199,
Shampoo,Organic,Sparkle & Shine,Wave,Center,2020,5,31,
Shampoo,Organic,Sparkle & Shine,Wave,Center,2020,6,94,
Shampoo,Organic,Sparkle & Shine,Wave,Center,2020,7,63, $357 
Shampoo,Organic,Sparkle & Shine,Wave,Center,2020,8,84, $483 
Shampoo,Organic,Sparkle & Shine,Wave,Center,2020,9,84, $483 
Shampoo,Organic,Sparkle & Shine,Wave,Center,2020,11,52,
Shampoo,Organic,Sparkle & Shine,Wave,Center,2020,12,31,
Shampoo,Organic,Sparkle & Shine,Wave,Center,2021,1,144,
Shampoo,Organic,Sparkle & Shine,Wave,Center,2021,2,32,
Shampoo,Organic,Sparkle & Shine,Wave,Center,2021,4,32,
Shampoo,Organic,Sparkle & Shine,Wave,Center,2021,5,64,
Shampoo,Organic,Sparkle & Shine,Wave,North,2018,1,1029," $5,551 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2018,2,1057," $5,701 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2018,3,945," $5,103 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2018,4,871,
Shampoo,Organic,Sparkle & Shine,Wave,North,2018,5,756," $4,077 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2018,6,1018,
Shampoo,Organic,Sparkle & Shine,Wave,North,2018,7,829,
Shampoo,Organic,Sparkle & Shine,Wave,North,2018,8,836,
Shampoo,Organic,Sparkle & Shine,Wave,North,2018,9,696,
Shampoo,Organic,Sparkle & Shine,Wave,North,2018,10,682,
Shampoo,Organic,Sparkle & Shine,Wave,North,2018,11,843,
Shampoo,Organic,Sparkle & Shine,Wave,North,2018,12,738,
Shampoo,Organic,Sparkle & Shine,Wave,North,2019,1,1785," $9,632 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2019,2,1540," $8,316 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2019,3,1330," $7,168 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2019,4,1407," $7,574 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2019,5,1309," $7,070 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2019,6,1113," $6,013 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2019,7,1827," $9,891 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2019,8,2359," $12,747 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2019,9,1071," $5,789 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2019,10,2016," $10,871 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2019,11,1246," $6,713 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2019,12,1141," $6,188 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2020,1,1417,
Shampoo,Organic,Sparkle & Shine,Wave,North,2020,2,766,
Shampoo,Organic,Sparkle & Shine,Wave,North,2020,3,703,
Shampoo,Organic,Sparkle & Shine,Wave,North,2020,4,210," $1,134 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2020,5,462," $2,530 "
Shampoo,Organic,Sparkle & Shine,Wave,North,2020,6,147, $819 
Shampoo,Organic,Sparkle & Shine,Wave,North,2020,7,84, $472 
Shampoo,Organic,Sparkle & Shine,Wave,North,2020,8,199,
Shampoo,Organic,Sparkle & Shine,Wave,North,2020,9,73,
Shampoo,Organic,Sparkle & Shine,Wave,North,2020,10,52,
Shampoo,Organic,Sparkle & Shine,Wave,North,2020,11,73,
Shampoo,Organic,Sparkle & Shine,Wave,North,2020,12,94,
Shampoo,Organic,Sparkle & Shine,Wave,North,2021,1,32,
Shampoo,Organic,Sparkle & Shine,Wave,North,2021,2,96,
Shampoo,Organic,Sparkle & Shine,Wave,North,2021,3,64,
Shampoo,Organic,Sparkle & Shine,Wave,North,2021,4,80,
Shampoo,Organic,Sparkle & Shine,Wave,North,2021,5,32,
Shampoo,Organic,Sparkle & Shine,Wave,North,2022,2,105, $588 
Shampoo,Organic,Sparkle & Shine,Wave,South,2018,1,913,
Shampoo,Organic,Sparkle & Shine,Wave,South,2018,2,871,
Shampoo,Organic,Sparkle & Shine,Wave,South,2018,3,941,
Shampoo,Organic,Sparkle & Shine,Wave,South,2018,4,437,
Shampoo,Organic,Sparkle & Shine,Wave,South,2018,5,710,
Shampoo,Organic,Sparkle & Shine,Wave,South,2018,6,598,
Shampoo,Organic,Sparkle & Shine,Wave,South,2018,7,871,
Shampoo,Organic,Sparkle & Shine,Wave,South,2018,8,595," $3,206 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2018,9,511," $2,772 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2018,10,791," $4,277 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2018,11,808,
Shampoo,Organic,Sparkle & Shine,Wave,South,2018,12,787,
Shampoo,Organic,Sparkle & Shine,Wave,South,2019,1,1078," $5,845 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2019,2,1036," $5,600 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2019,3,1470," $7,924 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2019,4,1470," $7,924 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2019,5,1218," $6,559 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2019,6,1127," $6,104 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2019,7,1134," $6,160 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2019,8,1085," $5,880 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2019,9,1092," $5,929 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2019,10,987," $5,341 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2019,11,406," $2,170 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2019,12,385," $2,086 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2020,1,651," $3,517 "
Shampoo,Organic,Sparkle & Shine,Wave,South,2020,2,157,
Shampoo,Organic,Sparkle & Shine,Wave,South,2020,3,283,
Shampoo,Organic,Sparkle & Shine,Wave,South,2020,4,168, $934 
Shampoo,Organic,Sparkle & Shine,Wave,South,2020,7,84, $430 
Shampoo,Organic,Sparkle & Shine,Wave,South,2020,8,31,
Shampoo,Organic,Sparkle & Shine,Wave,South,2020,10,94,
Shampoo,Organic,Sparkle & Shine,Wave,South,2020,11,21, $136 
Shampoo,Organic,Sparkle & Shine,Wave,South,2020,12,73,
Shampoo,Organic,Sparkle & Shine,Wave,South,2021,1,64,
Shampoo,Organic,Sparkle & Shine,Wave,South,2021,2,48,
Shampoo,Organic,Sparkle & Shine,Wave,South,2021,7,64,
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2019,7,140," $1,365 "
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2019,10,49, $518 
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2020,10,346,
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2020,11,42, $556 
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2021,1,64,
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2021,3,386,
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2021,4,112,
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2021,5,64,
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2021,6,112,
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2021,7,177,
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2021,8,209,
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2021,10,112,
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2021,11,112,
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2022,2,462," $4,746 "
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2022,4,231," $2,478 "
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2022,5,273," $2,520 "
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2022,7,84, $819 
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2022,8,84, $924 
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2022,10,273," $2,814 "
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2022,11,147," $1,428 "
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2022,12,84, $882 
Shampoo,Organic,Superior Supplies Co.,Charisma,Center,2023,2,112," $1,232 "
Shampoo,Organic,Superior Supplies Co.,Charisma,North,2018,1,9474,
Shampoo,Organic,Superior Supplies Co.,Charisma,North,2018,2,6230," $62,195 "
Shampoo,Organic,Superior Supplies Co.,Charisma,North,2018,3,4651,
Shampoo,Organic,Superior Supplies Co.,Charisma,North,2018,4,3916,
Shampoo,Organic,Superior Supplies Co.,Charisma,North,2018,5,5019," $50,081 "
Shampoo,Organic,Superior Supplies Co.,Charisma,North,2018,6,3717," $37,114 "
Shampoo,Organic,Superior Supplies Co.,Charisma,North,2018,7,2943,
Shampoo,Organic,Superior Supplies Co.,Charisma,North,2018,8,3496,
Shampoo,Organic,Superior Supplies Co.,Charisma,North,2018,9,3419,
Shampoo,Organic,Superior Supplies Co.,Charisma,North,2018,10,2796,
Shampoo,Organic,Superior Supplies Co.,Charisma,North,2018,11,2758," $27,517 "
Shampoo,Organic,Superior Supplies Co.,Charisma,North,2018,12,2646," $26,383 "
Shampoo,Organic,Superior Supplies Co.,Charisma,North,2019,1,4536," $45,360 "
